dhb,report_date,age_group,count
Managed Isolation & Quarantine,2022-02-23,0 to 9,2
Managed Isolation & Quarantine,2022-02-23,20 to 29,3
Managed Isolation & Quarantine,2022-02-23,30 to 39,2
Managed Isolation & Quarantine,2022-02-23,40 to 49,1
Managed Isolation & Quarantine,2022-02-23,50 to 59,2
Managed Isolation & Quarantine,2022-02-23,60 to 69,2
Managed Isolation & Quarantine,2022-02-23,70 to 79,1
Managed Isolation & Quarantine,2022-02-24,20 to 29,1
Managed Isolation & Quarantine,2022-02-24,30 to 39,1
Managed Isolation & Quarantine,2022-02-24,50 to 59,1
Managed Isolation & Quarantine,2022-02-25,40 to 49,1
Managed Isolation & Quarantine,2022-02-25,50 to 59,2
Managed Isolation & Quarantine,2022-02-25,60 to 69,1
Managed Isolation & Quarantine,2022-02-25,70 to 79,1
Managed Isolation & Quarantine,2022-02-26,0 to 9,1
Managed Isolation & Quarantine,2022-02-26,10 to 19,1
Managed Isolation & Quarantine,2022-02-26,20 to 29,1
Managed Isolation & Quarantine,2022-02-26,30 to 39,2
Managed Isolation & Quarantine,2022-02-26,40 to 49,2
Managed Isolation & Quarantine,2022-02-26,50 to 59,1
Managed Isolation & Quarantine,2022-02-26,60 to 69,3
Managed Isolation & Quarantine,2022-02-27,20 to 29,4
Managed Isolation & Quarantine,2022-02-27,30 to 39,1
Managed Isolation & Quarantine,2022-02-27,40 to 49,1
Managed Isolation & Quarantine,2022-02-27,50 to 59,1
Managed Isolation & Quarantine,2022-02-27,60 to 69,2
Managed Isolation & Quarantine,2022-02-28,10 to 19,1
Managed Isolation & Quarantine,2022-02-28,20 to 29,1
Managed Isolation & Quarantine,2022-02-28,30 to 39,5
Managed Isolation & Quarantine,2022-02-28,60 to 69,4
Managed Isolation & Quarantine,2022-03-01,10 to 19,1
Managed Isolation & Quarantine,2022-03-01,20 to 29,1
Managed Isolation & Quarantine,2022-03-01,40 to 49,1
Managed Isolation & Quarantine,2022-03-01,60 to 69,1
Managed Isolation & Quarantine,2022-03-02,0 to 9,2
Managed Isolation & Quarantine,2022-03-02,10 to 19,1
Managed Isolation & Quarantine,2022-03-02,20 to 29,2
Managed Isolation & Quarantine,2022-03-02,30 to 39,1
Managed Isolation & Quarantine,2022-03-02,50 to 59,3
Managed Isolation & Quarantine,2022-03-03,20 to 29,3
Managed Isolation & Quarantine,2022-03-03,30 to 39,1
Managed Isolation & Quarantine,2022-03-03,60 to 69,3
Managed Isolation & Quarantine,2022-03-04,20 to 29,4
Managed Isolation & Quarantine,2022-03-04,30 to 39,2
Managed Isolation & Quarantine,2022-03-04,40 to 49,2
Managed Isolation & Quarantine,2022-03-04,60 to 69,2
Managed Isolation & Quarantine,2022-03-05,40 to 49,2
Managed Isolation & Quarantine,2022-03-05,60 to 69,1
Managed Isolation & Quarantine,2022-03-06,0 to 9,2
Managed Isolation & Quarantine,2022-03-06,10 to 19,2
Managed Isolation & Quarantine,2022-03-06,20 to 29,1
Managed Isolation & Quarantine,2022-03-06,30 to 39,1
Managed Isolation & Quarantine,2022-03-06,40 to 49,1
Managed Isolation & Quarantine,2022-03-07,0 to 9,1
Managed Isolation & Quarantine,2022-03-07,10 to 19,4
Managed Isolation & Quarantine,2022-03-07,20 to 29,5
Managed Isolation & Quarantine,2022-03-07,30 to 39,7
Managed Isolation & Quarantine,2022-03-07,40 to 49,4
Managed Isolation & Quarantine,2022-03-07,60 to 69,2
Managed Isolation & Quarantine,2022-03-08,20 to 29,4
Managed Isolation & Quarantine,2022-03-08,30 to 39,2
Managed Isolation & Quarantine,2022-03-08,40 to 49,2
Managed Isolation & Quarantine,2022-03-08,50 to 59,1
Managed Isolation & Quarantine,2022-03-09,10 to 19,4
Managed Isolation & Quarantine,2022-03-09,20 to 29,4
Managed Isolation & Quarantine,2022-03-09,30 to 39,3
Managed Isolation & Quarantine,2022-03-09,40 to 49,1
Managed Isolation & Quarantine,2022-03-09,50 to 59,1
Managed Isolation & Quarantine,2022-03-09,60 to 69,2
Managed Isolation & Quarantine,2022-03-10,0 to 9,2
Managed Isolation & Quarantine,2022-03-10,10 to 19,3
Managed Isolation & Quarantine,2022-03-10,20 to 29,7
Managed Isolation & Quarantine,2022-03-10,30 to 39,4
Managed Isolation & Quarantine,2022-03-10,40 to 49,2
Managed Isolation & Quarantine,2022-03-10,50 to 59,4
Managed Isolation & Quarantine,2022-03-11,0 to 9,1
Managed Isolation & Quarantine,2022-03-11,20 to 29,5
Managed Isolation & Quarantine,2022-03-11,30 to 39,2
Managed Isolation & Quarantine,2022-03-11,40 to 49,3
Managed Isolation & Quarantine,2022-03-11,50 to 59,3
Managed Isolation & Quarantine,2022-03-11,60 to 69,2
Managed Isolation & Quarantine,2022-03-12,20 to 29,7
Managed Isolation & Quarantine,2022-03-12,30 to 39,3
Managed Isolation & Quarantine,2022-03-12,40 to 49,3
Managed Isolation & Quarantine,2022-03-12,50 to 59,5
Managed Isolation & Quarantine,2022-03-12,70 to 79,1
Managed Isolation & Quarantine,2022-03-13,10 to 19,2
Managed Isolation & Quarantine,2022-03-13,20 to 29,3
Managed Isolation & Quarantine,2022-03-13,30 to 39,4
Managed Isolation & Quarantine,2022-03-13,40 to 49,7
Managed Isolation & Quarantine,2022-03-13,50 to 59,2
Managed Isolation & Quarantine,2022-03-13,60 to 69,2
Managed Isolation & Quarantine,2022-03-13,70 to 79,1
Managed Isolation & Quarantine,2022-03-14,10 to 19,1
Managed Isolation & Quarantine,2022-03-14,20 to 29,4
Managed Isolation & Quarantine,2022-03-14,30 to 39,6
Managed Isolation & Quarantine,2022-03-14,40 to 49,2
Managed Isolation & Quarantine,2022-03-14,50 to 59,1
Managed Isolation & Quarantine,2022-03-14,60 to 69,3
Managed Isolation & Quarantine,2022-03-14,70 to 79,1
Managed Isolation & Quarantine,2022-03-15,0 to 9,2
Managed Isolation & Quarantine,2022-03-15,10 to 19,2
Managed Isolation & Quarantine,2022-03-15,20 to 29,7
Managed Isolation & Quarantine,2022-03-15,30 to 39,9
Managed Isolation & Quarantine,2022-03-15,40 to 49,2
Managed Isolation & Quarantine,2022-03-15,50 to 59,7
Managed Isolation & Quarantine,2022-03-15,60 to 69,5
MidCentral,2020-03-19,20 to 29,1
MidCentral,2020-03-19,30 to 39,1
MidCentral,2020-03-19,40 to 49,1
MidCentral,2020-03-21,40 to 49,1
MidCentral,2020-03-23,70 to 79,1
MidCentral,2020-03-24,20 to 29,1
MidCentral,2020-03-25,20 to 29,1
MidCentral,2020-03-25,50 to 59,1
MidCentral,2020-03-27,50 to 59,1
MidCentral,2020-03-27,60 to 69,1
MidCentral,2020-03-28,30 to 39,1
MidCentral,2020-03-29,30 to 39,1
MidCentral,2020-03-29,40 to 49,1
MidCentral,2020-03-30,20 to 29,1
MidCentral,2020-03-31,50 to 59,2
MidCentral,2020-03-31,60 to 69,1
MidCentral,2020-03-31,70 to 79,1
MidCentral,2020-04-01,30 to 39,1
MidCentral,2020-04-02,30 to 39,1
MidCentral,2020-04-04,10 to 19,2
MidCentral,2020-04-04,20 to 29,1
MidCentral,2020-04-05,10 to 19,1
MidCentral,2020-04-05,20 to 29,2
MidCentral,2020-04-06,20 to 29,2
MidCentral,2020-04-15,50 to 59,1
MidCentral,2020-04-17,70 to 79,2
MidCentral,2020-05-09,20 to 29,1
MidCentral,2021-04-10,20 to 29,1
MidCentral,2021-11-13,20 to 29,1
MidCentral,2021-11-13,60 to 69,1
MidCentral,2021-11-17,10 to 19,1
MidCentral,2021-11-21,40 to 49,1
MidCentral,2021-11-24,20 to 29,1
MidCentral,2021-11-30,20 to 29,1
MidCentral,2022-01-19,30 to 39,1
MidCentral,2022-01-23,0 to 9,1
MidCentral,2022-01-24,20 to 29,1
MidCentral,2022-01-27,20 to 29,1
MidCentral,2022-01-29,10 to 19,1
MidCentral,2022-02-03,10 to 19,1
MidCentral,2022-02-06,20 to 29,1
MidCentral,2022-02-07,0 to 9,1
MidCentral,2022-02-07,20 to 29,1
MidCentral,2022-02-09,10 to 19,1
MidCentral,2022-02-09,20 to 29,1
MidCentral,2022-02-12,20 to 29,1
MidCentral,2022-02-12,40 to 49,2
MidCentral,2022-02-13,0 to 9,1
MidCentral,2022-02-13,20 to 29,2
MidCentral,2022-02-13,40 to 49,2
MidCentral,2022-02-13,50 to 59,1
MidCentral,2022-02-14,10 to 19,2
MidCentral,2022-02-14,20 to 29,1
MidCentral,2022-02-14,60 to 69,1
MidCentral,2022-02-14,70 to 79,1
MidCentral,2022-02-15,10 to 19,1
MidCentral,2022-02-15,20 to 29,1
MidCentral,2022-02-15,30 to 39,1
MidCentral,2022-02-15,50 to 59,1
MidCentral,2022-02-16,10 to 19,1
MidCentral,2022-02-16,20 to 29,2
MidCentral,2022-02-16,50 to 59,1
MidCentral,2022-02-17,0 to 9,1
MidCentral,2022-02-17,10 to 19,2
MidCentral,2022-02-17,20 to 29,4
MidCentral,2022-02-17,30 to 39,1
MidCentral,2022-02-17,40 to 49,1
MidCentral,2022-02-17,50 to 59,1
MidCentral,2022-02-18,10 to 19,6
MidCentral,2022-02-18,20 to 29,2
MidCentral,2022-02-18,30 to 39,2
MidCentral,2022-02-18,50 to 59,1
MidCentral,2022-02-18,60 to 69,1
MidCentral,2022-02-19,10 to 19,3
MidCentral,2022-02-19,20 to 29,7
MidCentral,2022-02-19,40 to 49,2
MidCentral,2022-02-19,50 to 59,2
MidCentral,2022-02-20,0 to 9,2
MidCentral,2022-02-20,10 to 19,1
MidCentral,2022-02-20,20 to 29,4
MidCentral,2022-02-20,30 to 39,1
MidCentral,2022-02-20,40 to 49,2
MidCentral,2022-02-20,50 to 59,2
MidCentral,2022-02-21,0 to 9,1
MidCentral,2022-02-21,10 to 19,13
MidCentral,2022-02-21,20 to 29,7
MidCentral,2022-02-21,30 to 39,4
MidCentral,2022-02-21,40 to 49,2
MidCentral,2022-02-21,50 to 59,1
MidCentral,2022-02-22,0 to 9,4
MidCentral,2022-02-22,10 to 19,20
MidCentral,2022-02-22,20 to 29,16
MidCentral,2022-02-22,30 to 39,7
MidCentral,2022-02-22,40 to 49,8
MidCentral,2022-02-22,50 to 59,7
MidCentral,2022-02-22,60 to 69,3
MidCentral,2022-02-22,80 to 89,1
MidCentral,2022-02-23,0 to 9,6
MidCentral,2022-02-23,10 to 19,16
MidCentral,2022-02-23,20 to 29,24
MidCentral,2022-02-23,30 to 39,27
MidCentral,2022-02-23,40 to 49,6
MidCentral,2022-02-23,50 to 59,4
MidCentral,2022-02-23,70 to 79,1
MidCentral,2022-02-24,0 to 9,6
MidCentral,2022-02-24,10 to 19,40
MidCentral,2022-02-24,20 to 29,53
MidCentral,2022-02-24,30 to 39,15
MidCentral,2022-02-24,40 to 49,20
MidCentral,2022-02-24,50 to 59,8
MidCentral,2022-02-24,60 to 69,8
MidCentral,2022-02-24,80 to 89,1
MidCentral,2022-02-25,0 to 9,15
MidCentral,2022-02-25,10 to 19,40
MidCentral,2022-02-25,20 to 29,35
MidCentral,2022-02-25,30 to 39,19
MidCentral,2022-02-25,40 to 49,12
MidCentral,2022-02-25,50 to 59,10
MidCentral,2022-02-25,60 to 69,1
MidCentral,2022-02-25,70 to 79,3
MidCentral,2022-02-26,0 to 9,7
MidCentral,2022-02-26,10 to 19,38
MidCentral,2022-02-26,20 to 29,24
MidCentral,2022-02-26,30 to 39,22
MidCentral,2022-02-26,40 to 49,12
MidCentral,2022-02-26,50 to 59,7
MidCentral,2022-02-26,60 to 69,1
MidCentral,2022-02-26,70 to 79,1
MidCentral,2022-02-26,80 to 89,1
MidCentral,2022-02-27,0 to 9,12
MidCentral,2022-02-27,10 to 19,51
MidCentral,2022-02-27,20 to 29,46
MidCentral,2022-02-27,30 to 39,23
MidCentral,2022-02-27,40 to 49,14
MidCentral,2022-02-27,50 to 59,5
MidCentral,2022-02-27,60 to 69,4
MidCentral,2022-02-27,70 to 79,3
MidCentral,2022-02-28,0 to 9,26
MidCentral,2022-02-28,10 to 19,78
MidCentral,2022-02-28,20 to 29,65
MidCentral,2022-02-28,30 to 39,38
MidCentral,2022-02-28,40 to 49,28
MidCentral,2022-02-28,50 to 59,24
MidCentral,2022-02-28,60 to 69,7
MidCentral,2022-02-28,70 to 79,1
MidCentral,2022-02-28,80 to 89,2
MidCentral,2022-03-01,0 to 9,30
MidCentral,2022-03-01,10 to 19,116
MidCentral,2022-03-01,20 to 29,86
MidCentral,2022-03-01,30 to 39,58
MidCentral,2022-03-01,40 to 49,41
MidCentral,2022-03-01,50 to 59,25
MidCentral,2022-03-01,60 to 69,12
MidCentral,2022-03-01,70 to 79,1
MidCentral,2022-03-02,0 to 9,33
MidCentral,2022-03-02,10 to 19,79
MidCentral,2022-03-02,20 to 29,115
MidCentral,2022-03-02,30 to 39,62
MidCentral,2022-03-02,40 to 49,36
MidCentral,2022-03-02,50 to 59,24
MidCentral,2022-03-02,60 to 69,14
MidCentral,2022-03-02,70 to 79,7
MidCentral,2022-03-02,80 to 89,1
MidCentral,2022-03-03,0 to 9,32
MidCentral,2022-03-03,10 to 19,101
MidCentral,2022-03-03,20 to 29,98
MidCentral,2022-03-03,30 to 39,47
MidCentral,2022-03-03,40 to 49,42
MidCentral,2022-03-03,50 to 59,32
MidCentral,2022-03-03,60 to 69,15
MidCentral,2022-03-03,70 to 79,1
MidCentral,2022-03-03,80 to 89,3
MidCentral,2022-03-04,0 to 9,59
MidCentral,2022-03-04,10 to 19,82
MidCentral,2022-03-04,20 to 29,100
MidCentral,2022-03-04,30 to 39,83
MidCentral,2022-03-04,40 to 49,41
MidCentral,2022-03-04,50 to 59,23
MidCentral,2022-03-04,60 to 69,23
MidCentral,2022-03-04,70 to 79,2
MidCentral,2022-03-04,80 to 89,1
MidCentral,2022-03-05,0 to 9,46
MidCentral,2022-03-05,10 to 19,68
MidCentral,2022-03-05,20 to 29,85
MidCentral,2022-03-05,30 to 39,70
MidCentral,2022-03-05,40 to 49,46
MidCentral,2022-03-05,50 to 59,38
MidCentral,2022-03-05,60 to 69,16
MidCentral,2022-03-05,70 to 79,2
MidCentral,2022-03-05,80 to 89,3
MidCentral,2022-03-05,90+,1
MidCentral,2022-03-06,0 to 9,41
MidCentral,2022-03-06,10 to 19,88
MidCentral,2022-03-06,20 to 29,99
MidCentral,2022-03-06,30 to 39,56
MidCentral,2022-03-06,40 to 49,51
MidCentral,2022-03-06,50 to 59,34
MidCentral,2022-03-06,60 to 69,19
MidCentral,2022-03-06,70 to 79,6
MidCentral,2022-03-06,80 to 89,2
MidCentral,2022-03-07,0 to 9,99
MidCentral,2022-03-07,10 to 19,131
MidCentral,2022-03-07,20 to 29,146
MidCentral,2022-03-07,30 to 39,91
MidCentral,2022-03-07,40 to 49,72
MidCentral,2022-03-07,50 to 59,46
MidCentral,2022-03-07,60 to 69,38
MidCentral,2022-03-07,70 to 79,8
MidCentral,2022-03-07,80 to 89,2
MidCentral,2022-03-07,90+,2
MidCentral,2022-03-08,0 to 9,75
MidCentral,2022-03-08,10 to 19,151
MidCentral,2022-03-08,20 to 29,156
MidCentral,2022-03-08,30 to 39,103
MidCentral,2022-03-08,40 to 49,78
MidCentral,2022-03-08,50 to 59,51
MidCentral,2022-03-08,60 to 69,27
MidCentral,2022-03-08,70 to 79,10
MidCentral,2022-03-08,80 to 89,4
MidCentral,2022-03-09,0 to 9,75
MidCentral,2022-03-09,10 to 19,147
MidCentral,2022-03-09,20 to 29,150
MidCentral,2022-03-09,30 to 39,117
MidCentral,2022-03-09,40 to 49,84
MidCentral,2022-03-09,50 to 59,47
MidCentral,2022-03-09,60 to 69,23
MidCentral,2022-03-09,70 to 79,9
MidCentral,2022-03-09,80 to 89,4
MidCentral,2022-03-09,90+,1
MidCentral,2022-03-10,0 to 9,96
MidCentral,2022-03-10,10 to 19,125
MidCentral,2022-03-10,20 to 29,144
MidCentral,2022-03-10,30 to 39,115
MidCentral,2022-03-10,40 to 49,83
MidCentral,2022-03-10,50 to 59,61
MidCentral,2022-03-10,60 to 69,37
MidCentral,2022-03-10,70 to 79,11
MidCentral,2022-03-10,80 to 89,7
MidCentral,2022-03-10,90+,2
MidCentral,2022-03-11,0 to 9,114
MidCentral,2022-03-11,10 to 19,128
MidCentral,2022-03-11,20 to 29,114
MidCentral,2022-03-11,30 to 39,108
MidCentral,2022-03-11,40 to 49,76
MidCentral,2022-03-11,50 to 59,61
MidCentral,2022-03-11,60 to 69,39
MidCentral,2022-03-11,70 to 79,24
MidCentral,2022-03-11,80 to 89,5
MidCentral,2022-03-12,0 to 9,62
MidCentral,2022-03-12,10 to 19,110
MidCentral,2022-03-12,20 to 29,98
MidCentral,2022-03-12,30 to 39,67
MidCentral,2022-03-12,40 to 49,68
MidCentral,2022-03-12,50 to 59,28
MidCentral,2022-03-12,60 to 69,20
MidCentral,2022-03-12,70 to 79,8
MidCentral,2022-03-12,80 to 89,2
MidCentral,2022-03-12,90+,2
MidCentral,2022-03-13,0 to 9,77
MidCentral,2022-03-13,10 to 19,114
MidCentral,2022-03-13,20 to 29,104
MidCentral,2022-03-13,30 to 39,73
MidCentral,2022-03-13,40 to 49,76
MidCentral,2022-03-13,50 to 59,40
MidCentral,2022-03-13,60 to 69,28
MidCentral,2022-03-13,70 to 79,10
MidCentral,2022-03-13,80 to 89,4
MidCentral,2022-03-13,90+,3
MidCentral,2022-03-14,0 to 9,130
MidCentral,2022-03-14,10 to 19,198
MidCentral,2022-03-14,20 to 29,166
MidCentral,2022-03-14,30 to 39,144
MidCentral,2022-03-14,40 to 49,104
MidCentral,2022-03-14,50 to 59,59
MidCentral,2022-03-14,60 to 69,42
MidCentral,2022-03-14,70 to 79,23
MidCentral,2022-03-14,80 to 89,11
MidCentral,2022-03-14,90+,5
MidCentral,2022-03-15,0 to 9,113
MidCentral,2022-03-15,10 to 19,185
MidCentral,2022-03-15,20 to 29,163
MidCentral,2022-03-15,30 to 39,128
MidCentral,2022-03-15,40 to 49,95
MidCentral,2022-03-15,50 to 59,60
MidCentral,2022-03-15,60 to 69,36
MidCentral,2022-03-15,70 to 79,14
MidCentral,2022-03-15,80 to 89,6
Nelson Marlborough,2020-03-20,20 to 29,1
Nelson Marlborough,2020-03-20,60 to 69,1
Nelson Marlborough,2020-03-21,30 to 39,1
Nelson Marlborough,2020-03-21,60 to 69,1
Nelson Marlborough,2020-03-22,20 to 29,1
Nelson Marlborough,2020-03-22,50 to 59,2
Nelson Marlborough,2020-03-22,70 to 79,2
Nelson Marlborough,2020-03-23,50 to 59,1
Nelson Marlborough,2020-03-23,80 to 89,1
Nelson Marlborough,2020-03-24,50 to 59,1
Nelson Marlborough,2020-03-24,60 to 69,2
Nelson Marlborough,2020-03-24,80 to 89,1
Nelson Marlborough,2020-03-25,30 to 39,2
Nelson Marlborough,2020-03-25,50 to 59,1
Nelson Marlborough,2020-03-25,60 to 69,1
Nelson Marlborough,2020-03-28,30 to 39,1
Nelson Marlborough,2020-03-29,20 to 29,1
Nelson Marlborough,2020-03-30,20 to 29,2
Nelson Marlborough,2020-03-31,20 to 29,2
Nelson Marlborough,2020-04-01,20 to 29,1
Nelson Marlborough,2020-04-01,40 to 49,1
Nelson Marlborough,2020-04-01,50 to 59,2
Nelson Marlborough,2020-04-02,20 to 29,2
Nelson Marlborough,2020-04-02,40 to 49,1
Nelson Marlborough,2020-04-03,40 to 49,1
Nelson Marlborough,2020-04-03,60 to 69,1
Nelson Marlborough,2020-04-04,30 to 39,3
Nelson Marlborough,2020-04-04,50 to 59,1
Nelson Marlborough,2020-04-04,70 to 79,1
Nelson Marlborough,2020-04-05,10 to 19,1
Nelson Marlborough,2020-04-05,70 to 79,4
Nelson Marlborough,2020-04-06,40 to 49,1
Nelson Marlborough,2020-04-06,50 to 59,1
Nelson Marlborough,2020-04-07,10 to 19,1
Nelson Marlborough,2020-04-07,40 to 49,1
Nelson Marlborough,2020-04-29,30 to 39,1
Nelson Marlborough,2021-10-22,20 to 29,1
Nelson Marlborough,2021-11-29,40 to 49,2
Nelson Marlborough,2021-11-30,20 to 29,1
Nelson Marlborough,2021-11-30,50 to 59,1
Nelson Marlborough,2021-12-01,10 to 19,1
Nelson Marlborough,2021-12-01,20 to 29,6
Nelson Marlborough,2021-12-01,30 to 39,1
Nelson Marlborough,2021-12-01,40 to 49,1
Nelson Marlborough,2021-12-02,30 to 39,1
Nelson Marlborough,2021-12-03,10 to 19,1
Nelson Marlborough,2021-12-05,0 to 9,2
Nelson Marlborough,2021-12-05,10 to 19,1
Nelson Marlborough,2021-12-06,10 to 19,1
Nelson Marlborough,2021-12-06,20 to 29,1
Nelson Marlborough,2021-12-07,10 to 19,1
Nelson Marlborough,2021-12-09,20 to 29,1
Nelson Marlborough,2021-12-11,10 to 19,1
Nelson Marlborough,2022-01-20,70 to 79,1
Nelson Marlborough,2022-01-21,0 to 9,1
Nelson Marlborough,2022-01-21,10 to 19,2
Nelson Marlborough,2022-01-21,30 to 39,2
Nelson Marlborough,2022-01-21,40 to 49,2
Nelson Marlborough,2022-01-22,70 to 79,1
Nelson Marlborough,2022-01-23,30 to 39,1
Nelson Marlborough,2022-01-24,0 to 9,1
Nelson Marlborough,2022-01-24,30 to 39,1
Nelson Marlborough,2022-01-26,40 to 49,1
Nelson Marlborough,2022-01-26,50 to 59,1
Nelson Marlborough,2022-01-27,0 to 9,2
Nelson Marlborough,2022-01-28,40 to 49,1
Nelson Marlborough,2022-01-31,50 to 59,1
Nelson Marlborough,2022-02-01,30 to 39,1
Nelson Marlborough,2022-02-01,60 to 69,1
Nelson Marlborough,2022-02-03,30 to 39,1
Nelson Marlborough,2022-02-03,40 to 49,1
Nelson Marlborough,2022-02-03,50 to 59,1
Nelson Marlborough,2022-02-05,30 to 39,1
Nelson Marlborough,2022-02-05,50 to 59,2
Nelson Marlborough,2022-02-06,10 to 19,1
Nelson Marlborough,2022-02-08,20 to 29,1
Nelson Marlborough,2022-02-12,20 to 29,2
Nelson Marlborough,2022-02-13,0 to 9,1
Nelson Marlborough,2022-02-13,20 to 29,1
Nelson Marlborough,2022-02-14,0 to 9,2
Nelson Marlborough,2022-02-14,10 to 19,2
Nelson Marlborough,2022-02-14,20 to 29,1
Nelson Marlborough,2022-02-14,30 to 39,1
Nelson Marlborough,2022-02-14,40 to 49,1
Nelson Marlborough,2022-02-14,50 to 59,1
Nelson Marlborough,2022-02-15,0 to 9,2
Nelson Marlborough,2022-02-15,10 to 19,2
Nelson Marlborough,2022-02-15,20 to 29,4
Nelson Marlborough,2022-02-15,30 to 39,2
Nelson Marlborough,2022-02-15,40 to 49,2
Nelson Marlborough,2022-02-15,50 to 59,3
Nelson Marlborough,2022-02-16,0 to 9,7
Nelson Marlborough,2022-02-16,10 to 19,8
Nelson Marlborough,2022-02-16,20 to 29,13
Nelson Marlborough,2022-02-16,30 to 39,7
Nelson Marlborough,2022-02-16,40 to 49,9
Nelson Marlborough,2022-02-16,50 to 59,2
Nelson Marlborough,2022-02-16,60 to 69,1
Nelson Marlborough,2022-02-16,70 to 79,2
Nelson Marlborough,2022-02-17,0 to 9,12
Nelson Marlborough,2022-02-17,10 to 19,11
Nelson Marlborough,2022-02-17,20 to 29,8
Nelson Marlborough,2022-02-17,30 to 39,16
Nelson Marlborough,2022-02-17,40 to 49,4
Nelson Marlborough,2022-02-17,50 to 59,3
Nelson Marlborough,2022-02-18,0 to 9,8
